Unnamed: 0,dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
1298,dataset1,1614,20210905_장소_북한강_드론샷00002,"['한국', '자연', '물', '하늘', '장소', '공원', '강', '항공촬영', '북한강']",False,False
1299,dataset1,1615,그래프 인포그래픽,"['그래프', '변화', '움직임']",True,True
1300,dataset1,1616,산타 클로스 산타할아버지,"['장갑', '할아버지', '산타할아버지', '캐릭터', '크리스마스', '산타', '선물', '모자', '수염']",True,True
1301,dataset1,1617,트리 전구,"['조명', '나무', '겨울', '크리스마스', '산타', '캐롤', '전구', '장식', '연말']",True,True
1302,dataset1,1618,블랙베리 푸티지_05,"['자연', '과일', '블랙베리', '열매', '베리']",False,False
1303,dataset1,1619,계곡 촬영,"['나무', '자연', '물', '숲', '여름', '비', '힐링', '물가', '계곡', '물놀이', '캠핑', '우천']",False,False
1304,dataset1,1620,20210724_감정_황태완_아프다,"['인물', '병', '감정', '남자', '아픔', '고통']",False,True
1305,dataset1,1621,211007_문화_고궁_창덕궁 선정전 내부 틸다운샷,"['문화', '한옥', '장소', '조선', '고궁', '내부', '창덕궁', '궁궐', '임금', '조선시대', '시대', '보좌', '왕', '옥좌']",False,False
1306,dataset1,1622,20210725_제스처_김동아_금지하다,"['인물', '손', '노', 'NO', '거절', '제스쳐', '금지', '절대', '안돼', '제스처', '합성']",False,True
1308,dataset1,1624,20210918_장소_가시리_길과 풍차2,['장소'],False,False
1309,dataset1,1625,흔들리는 전구 트리,"['조명', '나무', '겨울', '크리스마스', '산타', '캐롤', '전구', '장식', '연말']",True,True
1310,dataset1,1626,20210911_장소_양화대교_다리위 도로 픽스샷,['장소'],False,False
1311,dataset1,1627,20210919_장소_교래리_억새와 능선2,['장소'],False,False
1312,dataset1,1628,인터넷 온라인 연결,"['연결', '인터넷', '비대면', '온라인', '브라우저', '웹', '신호', '통신', '시그널']",True,True
1313,dataset1,1629,휴대폰,"['스마트폰', '휴대폰', '다이어리', '별', '달', '구름', '알림', '귀여운', '우주', '전화', '해', '다꾸', '알람']",True,True
1314,dataset1,1630,동전 아이콘,"['한국', '스티커', '돈', '코인', '머니', '원']",True,True
1315,dataset1,1631,내가 살고싶은 곳,"['풍경', '그림', '집', '배경', '반사', '물가', '호수', '아트', 'lake']",False,False
1316,dataset1,1632,20210807_장소_노을_제주 마방목지2,"['하늘', '장소', '말', '구름', '동물', '제주도', '풀', '제주', '사육', '목장', '초원', '풀밭', '마방', '목지']",False,False
1317,dataset1,1634,입춘대길,"['선물', '복', '시작', '응원', '캘리그라피', '손글씨', '글씨', '새해', '다짐', '목표']",True,True
1318,dataset1,1635,메시지 작성,"['스마트폰', '메세지', '메시지', '아이폰']",True,True
1319,dataset1,1636,물을 표현한 시원한 느낌의 트랜지션,"['파란색', '물', '화면전환', '전환', '편집', '편집소스', '물결', '여름', '시원']",True,True
1320,dataset1,1637,20210725_소통_염승철,"['인물', '사랑', '소통', '여자', '표현', '응원', '남자', '애정', '격려', '칭찬', '스킨십']",False,True
1321,dataset1,1638,로딩중,"['화면', '로딩바', '로딩', '로딩중']",True,True
1322,dataset1,1639,강화도 장흥저수지,"['자연', '마을', '구름', '힐링', '물가', '강', '저수지', '강변', '강화도', '장흥']",False,False
1323,dataset1,1640,20210802_사물_장식품_자개소반00000,"['전통', '문화', '공예', '색칠', '사물', '오색', '자개', '소반', '나전칠기', '칠기', '코팅']",False,False
1324,dataset1,1641,핑크 용과 과일 배경,"['효과', '핑크', '분홍', '과일', '배경']",True,False
1325,dataset1,1642,20210807_장소_노을_제주 마방목지4,"['하늘', '장소', '말', '구름', '동물', '제주도', '풀', '제주', '사육', '목장', '초원', '풀밭', '마방', '목지']",False,False
1326,dataset1,1643,211006_문화_고궁_경복궁 근정전 내부 천장 패닝샷,"['전통', '문화', '나무', '한국', '문양', '문화재', '경복궁', '조선', '목재', '실내', '용', '금', '고궁', '천장', '근정전', '궁', '왕']",False,False
1327,dataset1,1644,20210918_장소_세화리_오름과 밭3(드론),['장소'],False,False
1328,dataset1,1646,산타 할아버지 눈썰매,"['할아버지', '겨울', '산타할아버지', '크리스마스', '산타', '썰매', '루돌프', '모션스크린']",True,True
1329,dataset1,1647,저수지_괴산군_문광저수지,"['장소', '충청북도', '문광저수지']",False,False
1330,dataset1,1648,20210713_문화_유적_진천숭열사3,"['문화', '나무', '한옥', '문화재', '기와', '유적', '조선', '독립운동', '사당', '서원', '이상설', '항일', '독립투사', '3.1절']",False,False
1331,dataset1,1649,20210901_사물_완구_피망모형,['사물'],False,False
1332,dataset1,1650,파란 배경의 메리 크리스마스 모션 그래픽,"['효과', '겨울', '크리스마스', '산타', '선물', '텍스트', '파랑', '빨강', '파란', '연말', '산타클로스', '녹색', '축복', '초록', '해피']",True,True
1333,dataset1,1651,인트로 아웃트로,"['프레임', '프리뷰', '하이라이트']",True,True
1334,dataset1,1652,Beach #3,"['자연', '바다', '해변', '휴가', '바닷가', '힐링', '물가', '새', '물놀이', '갯벌', '해변가', '휴가철']",False,False
1335,dataset1,1653,20210901_사물_완구_당근모형,['사물'],False,False
1336,dataset1,1656,일몰_하늘반영_데이투나잇,"['나무', '일몰', '풍경', '자연', '물', '하늘', '깨끗', '공원', '해', '햇빛', '환경', '반사', '강물', '강', '강가', '데이투나잇', '반영']",False,False
1337,dataset1,1657,20210807_장소_시골_제주 선흘리 시골풍경,"['시골', '풍경', '자연', '하늘', '장소', '구름', '제주도', '농사', '제주', '돌', '밭', '비닐하우스']",False,False
1338,dataset1,1660,연꽃 푸티지_07,"['클로즈업', '슬로우모션', '빗물', '물방울', '슬로우', '연꽃', '연잎']",False,False
1339,dataset1,1661,20210918_장소_세화리_오름과 밭(드론),['장소'],False,False
1340,dataset1,1662,블랙베리 푸티지_06,"['자연', '식물', '블랙베리', '열매', '베리']",False,False
1342,dataset1,1664,on off,"['스마트폰', '아이폰', '저녁', '갤럭시', '폰', '핸드폰', '버튼', 'UI', '인터페이스', '아침', '취침', '토글', '설정']",True,True
1343,dataset1,1665,20210725_소통_엄기영,"['인물', '소통']",False,False
1344,dataset1,1666,흰색 와이파이 깜빡,"['연결', '전송', '물결', '신호', '와이파이', '전화', '통신', 'WIFI', 'WI-FI', '무선', '공유기', '네트워크', '무선통신', '서비스', '인공위성']",True,True
1345,dataset1,1667,게임 트랜지션,"['레트로', '게임보이', '게임', '8비트', '트렌지션']",True,True
1346,dataset1,1668,바리스타 커피 카페 라떼아트 슬로우모션,"['바리스타', '커피', '카페', '라떼', '라떼아트', '인물', '직업', '한국']",False,False
1347,dataset1,1669,염전 곰소 04 _2160p_30fps_prores422,"['밭', '염전', '소금', '소금밭']",False,False
1348,dataset1,1670,물이 얕게 철썩이는 강가,"['자연', '물', '여름', '시원', '돌', '휴가', '강', '계곡', '하천', '캠핑']",False,False
1349,dataset1,1671,211007_문화_놀이_비석치기 픽스샷,"['전통', '문화', '한국', '놀이', '장소', '비석']",False,False
1350,dataset1,1672,20210911_장소_이호테우_바다위 어선들의 불빛,['장소'],False,False
1351,dataset1,1673,세탁기 버튼 조작 빨래 돌리는 사람,"['인물', '손', '행동', '사물', '집안일', '청소', '버튼', '슬라이드']",False,False
1352,dataset1,1674,제스처_손으로 하트 모양을 만들다,"['인물', '하트', '사랑', '손', '손가락', '감정', '제스쳐', '손하트']",False,False
1354,dataset1,1676,211007_문화_고궁_창덕궁 희정당 패닝샷,"['문화', '한옥', '한국', '문화재', '건물', '조선', '조정', '역사', '창덕궁', '궁궐', '조선시대', '시대', '궁', '통로', '사극', '드라마', '목조', '왕조']",False,False
1355,dataset1,1677,하천에 걸어다니는 비둘기 2,"['머리', '자연', '도시', '물', '회색', '공원', '동물', '새', '깃털', '비행', '하천', '조류', '비둘기', '흰비둘기', '날개']",False,False
1356,dataset1,1678,크리스마스 족자를 들고있는 산타 할아버지 그린스크린,"['할아버지', '산타할아버지', '캐릭터', '크리스마스', '산타', '스마일', '웃는', '공휴일', '문구', '텍스트', '웃음']",True,True
1357,dataset1,1679,서해일출,"['일출', '태양', '여행', '바다', '파도', '서해', '해', '시작', '산', '대한민국', '정자', '희망', '배', '바닷물', '관광']",False,False
1358,dataset1,1680,20210724_제스처_권미정_약을 먹다,"['인물', '병원', '사람', '약', '여자', '제스쳐', '먹다', '건강', '알약', '복용', '관리', '처방']",False,True
1359,dataset1,1681,20210724_소통_문정수,"['권미정_등을토닥거리다', '인물']",False,False
1360,dataset1,1682,눈 내리는 파티클 겨울,"['효과', '겨울', '눈', '날씨', '이펙트', '계절', '추운', 'snow']",True,True
1361,dataset1,1683,211005_문화_서울시 랜드마크 동상,"['전통', '문화', '한국', '문화재', '대한민국', '랜드마크', '역사', '유관순', '독립', '아픔', '서울', '게이트', '사대문', '일제강점기', '시대', '독립문', '독립운동', '독립운동가', '일제', '대문', '보존']",False,False
1362,dataset1,1684,20210831_사물_화장품_보습제(바셀린),"['사물', '플라스틱', '보습']",False,False
1363,dataset1,1686,인스타 피드,"['하트', '소통', '피드', '소셜', '온라인', '좋아요']",True,True
1364,dataset1,1687,인왕산_종로구_서대문구 (2),"['풍경', '도시', '건물', '거리', '서울', '시티', '아파트', '도심', '시티뷰', '거리뷰', '도심부', '인왕산', '종로']",False,False
1365,dataset1,1688,20210725_제스처_김동아_가위바위보,"['인물', '가위', '게임', '손', '손가락', '바위', '제스쳐', '가위바위보', '보']",False,True
1366,dataset1,1690,20210912_장소_연희동_햇빛을 가리는 손 픽스샷,"['한국', '감성', '태양', '손', '손가락', '빛', '장소', '해', '햇빛', '반사', '하루']",False,False
1367,dataset1,1691,인터넷 창(키치한 스타일),"['인터넷', '브라우저', 'UI', '웹', '크롬']",True,True
1368,dataset1,1693,20210724_감정_문정수_고독하다,"['인물', '사람', '감정', '남자', '한숨', '고독', '외로운', '외로움']",False,True
1369,dataset1,1696,20210831_사물_공구_핀셋,['사물'],False,False
1370,dataset1,1697,혈액 샘플 태그 붙이고 분류 레이블링하는 간호사,"['인물', '직업', '샘플', '간호사', '병원', '피']",False,False
1371,dataset1,1698,소통_운동하다,"['인물', '소통', '운동', '여자', '헬스', '트레이닝', '남자', '건강', '관리', '합성']",False,True
1372,dataset1,1699,20210725_소통_신현아,"['인물', '소통', '분노', '여자', '남자', '사과', '화', '답답', '잘못', '꾸중']",False,True
1373,dataset1,1700,20210725_소통_엄기영,"['인물', '소통', '분노', '웃음', '재미', '장난', '화', '당황', '놀림', '친구', '여자친구', '남자친구']",False,True
1374,dataset1,1701,211119_동물_서울어린이대공원동물원_앉아있는 알파카,"['동물', '휴식', '동물원', '앉아']",False,False
1375,dataset1,1702,20210912_장소_이촌한강공원_의자에 앉아있는 여자 픽스샷,"['머리', '가족', '장소', '사람', '여자', '뒷모습', '여행', '머리카락', '공원', '오후', '휴일', '휴식', '한강', '산책', '한강공원', '캠핑', '휴양', '앉아']",False,False
1376,dataset1,1703,20211021 동물_개_믹스_하리네쉼터_앉아 있는 믹스4,"['동물', '궁금', '개', '강아지', '믹스', '믹스견', '앉아', '멍멍']",False,False
1377,dataset1,1707,닌텐도 게임기 게임보이 시티팝 느낌,"['옛날', '팝', '팩맨', '감성', '레트로', '픽셀', '시티팝', '오락기', '게임보이', '오락', '게임기', '닌텐도', '게임', '오락실']",True,False
1378,dataset1,1708,제스처_손을 씻다,"['인물', '위생', '손', '비누', '거품', '깨끗', '코로나', '제스쳐', '방역']",False,False
1379,dataset1,1709,20211021 동물_개_푸들2_하리네쉼터_아래를 바라보는 푸들5,"['흰색', '하얀색', '의자', '귀여운', '하얀', '동물', '털', '개', '강아지', '앉아', '푸들', '말티즈', '소형견']",False,False
1380,dataset1,1711,211121_달고나_설탕 가열하기 2,"['문화', '불', '만들기', '과자', '숟가락', '사탕', '간식', '달고나', '가루']",False,False
1381,dataset1,1712,가을 바람에 흔들리는 억새 갈대,"['한국', '감성', '일몰', '풍경', '자연', '식물', '계절', '햇빛', '실외', '바람', '갈대', '가을', '제주도', '낮', '전경', '풀']",False,False
1382,dataset1,1713,20210905_장소_다리_신양수대교00001,"['천', '도로', '차', '물', '장소', '자동차', '건축물', '강', '한강', '다리', '교통', '남양주', '통행']",False,False
1383,dataset1,1714,20210325_장소_순천동천_드론00001,"['천', '나무', '꽃', '장소', '공원', '강', '봄', '한강', '벚꽃', '꽃나무', '벚꽃축제']",False,False
1384,dataset1,1715,20210901_사물_사무용품_줄자1,['사물'],False,False
1385,dataset1,1716,강남사거리_전광판,"['도시', '건물', '거리', '서울', '고층건물', '도심', '고층', '강남', '강남사거리', '전광판', '거리뷰']",False,False
1386,dataset1,1717,용마산_중랑구_광진구,"['풍경', '도시', '거리', '서울', '배경', '달', '불빛', '전경', '도심', '광진구', '시티뷰', '도시뷰', '중심부', '도심부', '하루']",False,False
1387,dataset1,1718,양산 디자인공원 탑,"['디자인', '공원', '랜드마크', '조형물', '탑']",False,False
