dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset1,1053,큰 불상과 작은 불상을 공예용 도구로 손질 하는 남자,"['인물', '작업', '도구', '공방', '예술', '문화', '부처님', '공예', '불상', '영상', '손', '행동', '부처', '부처상', '금속']",False,False
dataset1,1054,20210724_소통_황태완,"['인물', '소통', '손가락', '얼굴', '크로마키', '합성', '놀리다', '놀림', '웃기다', '비웃다', '삿대질', '손가락질']",False,True
dataset1,1055,20210724_감정_권미정_감격하다,"['인물', '사람', '여자', '감정', '크로마키', '감격', '감동']",False,True
dataset1,1056,211007_문화_놀이_구슬 패닝샷,"['전통', '문화', '게임', '놀이', '장소', '오징어게임', '구슬']",False,False
dataset1,1057,고등학교 친구들,"['교육', '학생', '모션그래픽', '템플릿', '학교', '신학기', '중학교', '고등학교', '입학', '등하교', '교복', '청소년', '방학']",True,False
dataset1,1058,나뭇잎과 보케3,"['나무', '공원', '식물', '여름', '녹색', '초록', '나뭇잎']",False,False
dataset1,1061,20210807_장소_초원_제주의 풍차 그리고 밭,"['장소', '제주도', '농사', '친환경', '제주', '밭', '초원', '풍력발전기', '풀밭', '풍차']",False,False
dataset1,1062,2022 호랑이띠 임인년 신년인사,"['전통', '인사', '모션그래픽', '템플릿', '호랑이', '새해', '근하신년']",True,False
dataset1,1063,영상 플레이어 소형,"['영상', '스티커', '동영상', '재생', '플레이어']",True,False
dataset1,1067,지미짚으로 조정하는 촬영 현장 감독 방송 PD,"['방송', 'PD', '카메라', '감독', '지미짚', '촬영', '인물', '직업', '한국', '영상']",False,False
dataset1,1068,강남사거리,"['도시', '자동차', '서울', '신호', '빌딩', '도심', '드론', '항공샷', '드론샷', '드론뷰', '교통', '강남', '강남사거리', '체증', '교통체증', '중심부', '센트럴']",False,False
dataset1,1069,물왕저수지 01,"['도로', '도시', '물', '장소', '자동차', '배경', '산', '드론', '항공촬영', '경기도', '시흥']",False,False
dataset1,1070,20210724_감정_문정수_지루하다,"['인물', '손', '불만', '사람', '감정', '짜증', '스트레스', '남자', '기다림', '크로마키', '답답', '주머니', '불쾌', '불편', '두통']",False,True
dataset1,1071,20210725_감정_신현아_안심하다,"['인물', '손', '사람', '여자', '미소', '밝은', '행복', '감정', '캠페인', '크로마키', '다행', '한숨', '안정', '안심', '안도']",False,True
dataset1,1072,20210724_감정_이수민_감사하다,"['인물', '인사', '행복', '감정', '남자', '감사', '크로마키', '다행', '기도']",False,True
dataset1,1073,castle_hill,"['풍경', '자연', '하늘', '장소', '여행', '구름', '산', '휴가', '호주']",False,False
dataset1,1074,꽃나무 동산 숲 자연 산책길 -4 _2160p_30fps_prores422,"['나무', '꽃', '자연', '숲', '장소', '힐링', '산림', '산책', '꽃나무', '휴양', '동산', '산책길', '산림욕']",False,False
dataset1,1075,20210725_감정_김동아_감격하다,"['인물', '여자', '놀람', '행복', '감정', '크로마키', '기쁨', '감격']",False,True
dataset1,1076,공방에서 조각상 금속공예 다듬는 예술가,"['인물', '직업', '공방', '문화', '금속공예', '예술가', '영상']",False,False
dataset1,1079,커피 샷,"['커피', '카페', '라떼', '음료']",False,False
dataset1,1080,우도 섬 도로 옆에 피어 있는 노란 꽃,"['시골', '꽃', '풍경', '하늘', '장소', '바다', '섬', '파란', '여름', '구름', '날씨', '노랑', '노란', '바람', '제주도', '산', '화강암', '우도', '제주', '편한', '4K']",False,False
dataset1,1082,4가지 컬러 워터 트랜지션,"['효과', '트랜지션', '화면', '파랑', '흰색', '모션그래픽', '브이로그', '파란', '전환', '템플릿', '애니메이션', '화면전환', '영상소스', '보라', '워터', '하얀']",True,True
dataset1,1083,카페산_단양_패러글라이딩 (2),"['취미', '운동', '산', '스포츠', '패러글라이딩']",False,False
dataset1,1084,20210901_사물_공구_나사못2,"['공구', '공사', '사물']",False,False
dataset1,1086,아파트4K,"['공원', '아파트', '신도시']",False,False
dataset1,1087,물소리 4k 30p,"['풍경', '자연', '물', '물줄기', '배경', '여름', '환경', '계곡', '시냇물', '샘물', '냇물']",False,False
dataset1,1089,20211021 동물_개_말라뮤트_하리네쉼터_숨을 헐떡이고 있는 말라뮤트,"['귀여운', '동물', '휴식', '힐링', '반려동물', '편안', '개', '반려견', '강아지', '멍멍이', '애견']",False,False
dataset1,1091,20210725_제스처_김동아_가리키다,"['인물', '제스쳐', '방향', '크로마키', '삿대질', '여기', '저기', '가리키다']",False,True
dataset1,1093,강 주변의 나무 클로즈업,"['나무', '풍경', '자연', '숲', '장소', '여행', '공원', '산', '휴식', '피톤치드', '휴양림']",False,False
dataset1,1095,20210725_소통_염승철,"['인물', '소통', '가족', '여자', '연인', '남자', '성공', '동료', '승리', '하이파이브', '기쁨', '화해', '쟁취', '이김']",False,False
dataset1,1096,감정_여자_간절하다,"['불교', '손', '사람', '여자', '감정', '간절', '희망', '크로마키', '기도', '기독교', '종교']",False,True
dataset1,1097,20210831_사물_IT기기_USB메모리,"['연결', '컴퓨터', '사물', '저장', '데이터', 'IT', '기술', '테크', '보존']",False,False
dataset1,1099,장소,"['장소', '위치', '핀', '지도']",True,True
dataset1,1100,감바스,"['새우', '빵', '맥주', '주', '캠핑', '까나페', '음식', '술', '맥주', '음식', '요리', '새우', '빵', '맥주', '주', '캠핑', '까나페', '술']",False,False
dataset1,1101,델피니움 꽃,"['꽃', '감성', '식물', '보라', '봄']",False,False
dataset1,1102,20210913_장소_양화대교_한강대교와 한강 야경 픽스샷,"['조명', '한국', '밤', '저녁', '장소', '서울', '야경', '낭만', '양화대교', '한강대교']",False,False
dataset1,1103,시티팝 네온(블러),"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '네온사인', '효과', '네온', '모션그래픽', '모션그래픽']",True,False
dataset1,1104,20211024_0277_DJI_정동진_강릉_파도,"['바다', '파도', '파란', '해변', '물가', '드론', '정동진', '강릉', '항공샷', '에어리얼뷰', '드론샷']",False,False
dataset1,1105,20210725_소통_신현아,"['인물', '소통', '재미', '춤', '여자', '행복', '즐거움', '남자', '크로마키', '기쁨', '댄스']",False,True
dataset1,1106,20210901_사물_완구_가지모형,['사물'],False,False
dataset1,1107,메모장,"['레트로', '컴퓨터', '배경', '귀여운', '메모', 'UI', '다꾸', '메모지', '메모장', '꾸미기']",True,False
dataset1,1108,LP 가게에서 고르는 모습,"['옛날', '레트로', '손', '쇼핑', '옷', '음악', '사람', '복고', '추억', '음원', '디스크']",False,False
dataset1,1109,서울_동호대교_야경,"['저녁', '도시', '빛', '서울', '발전', '불빛', '시티', '야경', '반사', '강', '도심', '한강', '타임랩스', '시티뷰', '도시뷰', '다리', '강남', '센트럴', '도심부', 'timelapse', '반영', '성장', '중심', '도약']",False,False
dataset1,1110,나무 빗자루로 흙 바닥을 청소하는 사람,"['인물', '흙', '나무', '영상', '행동', '사물', '청소', '바닥', '빗자루', '야외', '나뭇가지']",False,False
dataset1,1111,한복을 입고 볏짚을 나무에 털어내는 남자,"['인물', '전통', '문화', '한옥', '민속촌', '한국', '영상', '겨울', '만들다', '만드는', '만들기', '한복', '여물', '짚', '볏짚', '지푸라기']",False,False
dataset1,1114,우산 그린스크린,"['스티커', '날씨', '비', '소스', '아이콘', '우산', '우천', '크로마키', '빗방울']",True,True
dataset1,1116,20211021 동물_개_웰시코기_하리네쉼터_두리번 거리는 웰시코기2,"['동물', '두리번', '개', '강아지', '코기', '웰시코기']",False,False
dataset1,1117,20210912_장소_기차길_정지선 패닝샷,"['도로', '한국', '장소', '기차', '차도', '길', '한글', '정지', '운송', '기차길']",False,False
dataset1,1118,캔버스 천 위 서양화 꽃 채색하는 화가,"['인물', '직업', '천', '예술', '문화', '예술가', '미술', '꽃', '화가', '채색', '서양화', '캔버스', '물감', '영상']",False,False
dataset1,1119,병원 표시,"['의료', '병원', '모션그래픽', '크로마키']",True,True
dataset1,1120,섭지코지 글라스하우스,"['dronelife_sun', '여행', '제주도', '제주', '드론', '섭지코지']",False,False
dataset1,1121,20210724_감정_권미정_억울하다,"['인물', '사람', '여자', '감정', '짜증', '아프다', '크로마키', '억울', '답답']",False,True
dataset1,1122,구좌읍 고요한 숲2,"['흙', '나무', '한국', '태양', '풍경', '자연', '따뜻', '숲', '장소', '맑음', '해', '햇빛', '바람', '제주도', '녹색', '햇살', '산', '제주', '소나무', '평화', '힐링', '고요', '명상', '산림', '숲길', '4K', '삼나무', '편백', '구좌읍', '조용', '흙길']",False,False
dataset1,1123,빈티지 제목,"['트랜지션', '인트로', '사이트로', '아웃트로', '제목', '타이틀', '로고']",True,False
dataset1,1124,한국 전통문화 물레 위 패턴 무늬 작업하는 도예가,"['인물', '직업', '전통', '흙', '도자기', '예술', '문화', '물레', '패턴', '무늬', '한국', '영상']",False,False
dataset1,1125,20210724_소통_황태완,"['인물', '사랑', '소통', '포옹', '행복', '연인', '성공', '승리', '크로마키', '부부', '커플', '기쁨', '안아주기', '여자친구', '남자친구', '골']",False,True
dataset1,1126,20210724_감정_권미정_불편하다,"['인물', '사람', '여자', '감정', '크로마키', '어색', '불편', '따분', '지루']",False,True
dataset1,1127,20210724_감정_권미정_당황하다,"['인물', '사람', '여자', '충격', '놀람', '감정', '당황', '크로마키', '놀라다']",False,True
dataset1,1128,모래통 안에 들어있는 고양이,"['검정', '눈', '집', '갈색', '동물', '고양이', '모래', '휴식', '4K', '귀여움', '고양이과', '눈빛', '졸림', '편안', '털', '숏헤어', '애완동물', '애완묘']",False,False
dataset1,1130,트랜지션 육각형,"['트랜지션', '화면', '전환', '화면전환']",True,True
dataset1,1131,강남대로_3,"['도시', '자동차', '서울', '신호', '도심', '드론', '항공샷', '드론샷', '드론뷰', '교통', '강남', '강남사거리', '사거리', '교차로', '트래픽', '체증', '교통체증']",False,False
dataset1,1132,20210913_사물_합정동 철교_합정동 철교 픽스샷,"['도시', '사물', '서울', '빌딩', '지하철', '건축물', '강', '한강', '하천', '다리', '교통', '이동수단', '철교']",False,False
dataset1,1133,211007_문화_놀이_팽이치기 팔로샷,"['전통', '문화', '한국', '게임', '손', '놀이', '돌리다', '돌리기', '장소', '콘크리트', '아스팔트', '실패']",False,False
dataset1,1135,닌텐도 게임기 게임보이 시티팝 느낌,"['옛날', '90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '오락기', '게임보이', '오락', '게임기', '닌텐도', '게임', '오락실']",True,False
dataset1,1136,김포_장릉_세계유산_별_야간,"['문화', '한국', '문', '별', '구름', '타임랩스', 'timelapse', '김포', '야간', '입구', '게이트']",False,False
dataset1,1137,20210725_감정_김동아_감사하다,"['인물', '인사', '여자', '행복', '감정', '감사', '크로마키', '기쁨']",False,True
dataset1,1144,낙엽 위를 걷는 비둘기,"['자연', '도시', '회색', '공원', '동물', '가을', '새', '깃털', '낙엽', '비행', '하천', '조류', '비둘기', '흰비둘기', '날개']",False,False
dataset1,1145,구좌읍 위에서 바라본 숲 드론,"['나무', '자연', '하늘', '숲', '장소', '여행', '날씨', '햇빛', '실외', '제주도', '환경', '제주', '아침', '아름다운', '고요', '산림', '4K', '드론', '항공촬영', '언덕', '구좌읍']",False,False
dataset1,1147,족자를 들고있는 산타 할아버지 그린스크린,"['할아버지', '그래픽', '산타할아버지', '캐릭터', '크리스마스', '산타', '스마일', '웃는', '공휴일', '문구', '텍스트', '웃음', '모션그래픽', '모션그래픽']",True,True
dataset1,1148,20210725_제스처_김동아_손가락을 비비다,"['인물', '손', '손가락', '제스쳐', '비비다', '크로마키']",False,True
dataset1,1152,시티팝 카세트 테이프,"['옛날', '90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '카세트', '테이프']",True,False
dataset1,1153,Beach #1,"['자연', '바다', '동물', '해변', '바닷가', '새', '갯벌', '해변가', '조류']",False,False
dataset1,1156,20210725_소통_신현아,"['인물', '소통', '분노', '여자', '감정', '남자', '화', '크로마키', '다툼', '실망']",False,True
