dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset1,1271,도심 여의도 건물,"['한국', '도시', '장소', '거리', '서울', '비즈니스', '빌딩', '건축물', '랜드마크', '여의도', '아시아', '증권', '긍융', '마천루']",False,False
dataset1,1272,20210724_소통_문정수,"['권미정_손을잡다', '인물']",False,False
dataset1,1273,프리뷰,"['감성', '유튜브', '인트로', '아웃트로', 'SNS', '브이로그', '프레임', '프리뷰', '하이라이트', '크로마키']",True,False
dataset1,1275,체크,"['그린스크린', '완료', '성공', '체크', '끝', '마무리', '완수']",True,True
dataset1,1276,트랜지션 파도,"['트랜지션', '블루', '파랑', '모션그래픽', '편집소스']",True,False
dataset1,1277,흔들의자를 타고 있는 사람,"['시골', '나무', '풍경', '사물', '사람', '전원', '의자', '공원', '구름', '산', '휴식', '강', '잔디', '흔들의자']",False,False
dataset1,1278,20210629_사물_과학_현미경,['사물'],False,False
dataset1,1279,오락실에서 VR 고글 착용하고 놀이기구를 타며 게임하는 학생들 사람들,"['인물', '영상', '오락', '게임', '오락실', '행동', '장소', '놀이기구', '학생', '고글', '공중', 'VR', '백화점']",False,False
dataset1,1280,남성 머리 헤어스타일 가르마 헤어스프레이 미용 슬로모션,"['헤어스타일', '인물', '직업', '스타일', '헤어', '스프레이', '헤어스프레이', '미용', '가르마', '머리', '포마드', '미용실', '영상']",False,False
dataset1,1281,레트로 시티팝,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로']",True,False
dataset1,1282,손 하트,"['그린스크린', '하트', '스티커', '손', '귀여운', '꾸미기', '손하트']",True,True
dataset1,1283,복주머니 닭,"['전통', '캐릭터', '닭', '모션그래픽', '복', '한국전통', '새해', '명절', '행운', '일러스트', '근하신년', '2월', '1월', '연하장', '2023년', '전통문양', '희망', '구정', '신정', '닭띠']",True,False
dataset1,1284,스티치 아웃트로,"['스티치', '유튜브', '아웃트로', '보라색', '채널', '퍼플']",True,False
dataset1,1285,바리스타 커피 카페 라떼아트 슬로우모션,"['바리스타', '커피', '카페', '라떼', '라떼아트', '인물', '직업', '한국', '영상']",False,False
dataset1,1286,20210912_장소_서울역_에스컬레이터 손잡이를 잡은 손 픽스샷,"['손', '손가락', '데이트', '장소', '손잡이', '행복', '기다림', '퇴근', '약속', '친구', '기분', '에스컬레이터', '만남']",False,False
dataset1,1287,20210901_사물_사무용품_클립1,['사물'],False,False
dataset1,1288,20210724_감정_김보미_놀리다,['인물'],False,False
dataset1,1291,20210725_제스처_김동아_기도하다,"['인물', '그린스크린', '손', '손가락', '제스쳐', '크로마키', '기도', '기독교', '손바닥', '교회', '신자', '독실한', '신실한']",False,True
dataset1,1292,단양_버스정류장_데이투나잇,"['버스', '저녁', '장소', '아침', '타임랩스', 'timelapse', '데이투나잇', '정류장', '문경', '충주', '버스정류장', '기다리다', '기다림']",False,False
dataset1,1293,211120_반려동물_개_앉아있는 브라운 포메라니안 1,"['동물', '낙엽', '개', '교감', '반려견', '강아지', '길거리', '소형견', '포메', '포메라니안', '짖기', '짖다']",False,False
dataset1,1294,폴라로이드 사진,"['카메라', '촬영', '감성', '그린스크린', '유튜브', 'SNS', '스마일', '사진', '필름', '프로필', '인스타', '오프닝', '프레임', '인스타그램', '프리뷰', '소스', '하이라이트', '복고', '폴라로이드', '크로마키', '프사']",True,True
dataset1,1295,날고싶어12,"['자연', '배경', '동물', '햇살', '토끼', '디지털아트', '싱그러운']",False,False
dataset1,1296,서울_올림픽대로_야경_달무브,"['운전', '인터넷', '도시', '차', '자동차', '서울', '발전', '달', '빠르다', '시티', '기술', '야경', '도심', '타임랩스', '시티뷰', '다리', '테크', '도심부', 'timelapse', '올림픽대로', '5G', '빠름', 'tech', '산업', '성장', '신기술', '광랜', '기가']",False,False
dataset1,1297,올림픽공원_송파구_나홀로나무 (4),"['나무', '하늘', '공원', '오후', '노을', '올림픽공원', '송파', '송파구', '타임랩스', '나홀로나무', '해질녘', '나호롤']",False,False
dataset1,1298,변산 솔섬 해변 일몰 석양 노을 -1 _2160p_30fps_prores422,"['일몰', '풍경', '자연', '노을', '해변', '희망', '석양', '낭만', '변산', '솔섬', '외딴섬', '실루엣', '섬해']",False,False
dataset1,1299,안녕 호랑이,"['캐릭터', '인사', '핑크', '분홍', '귀여운', '호랑이']",True,False
dataset1,1300,검은 우주에서 돌아가는 흑백의 지구,"['모션그래픽', '별', '우주', '지구', '태양계', '흑백', '은하', '은하계', '천문학', '행성', 'Earth', '천문', '과학']",True,False
dataset1,1301,델피니움 꽃2,"['꽃', '영상', '물', '식물', '보라', '정원', '가든']",False,False
dataset1,1302,20210918_장소_덩개해안_바다와 빛내림,['장소'],False,False
dataset1,1305,211121_반려동물_개_산책하는 레브라도 리트리버,"['동물', '산책', '개', '반려견', '강아지', '목줄', '반려', '리트리버', '안내견']",False,False
dataset1,1306,20210824_사물_구미젤리_회전2,['사물'],False,False
dataset1,1310,두모마을_남해군_유채꽃,"['꽃', '바위', '노랑', '드론', '두모마을', '유채', '남해군', '경남남도', '유채밭']",False,False
dataset1,1311,제스처_손을 흔들어 인사하다,"['인물', '인사', 'NO', '제스쳐', '금지', '절대', '안돼', '아니야', '아니', '싫어', '네버', '흔들다']",False,False
dataset1,1312,20210725_감정_김동아_편안하다,"['인물', '그린스크린', '웃음', '여자', '미소', '감정', '편안', '남자', '해결', '크로마키', '다행', '안심', '안도']",False,True
dataset1,1313,주방에서 도마 위 햄 소시지 동그랗게 자르는 사람,"['인물', '자르기', '칼', '영상', '손', '행동', '음식', '요리', '사물', '주방', '싱크대', '자르다', '도마', '자르는', '소시지', '햄']",False,False
dataset1,1314,반짝이,"['감성', '레트로', '뉴트로', '효과', '그린스크린', '하트', '프레임', '소스', '반짝', '복고', '추억', '크로마키', '싸이월드']",True,True
dataset1,1315,바람에 흔들리는 나무와 풀,"['나무', '자연', '흔들', '식물', '바람', '풀', '항공샷', '항공뷰', '에어리얼샷', '살랑', '흔들리는']",False,False
dataset1,1316,변산 서해안 갯벌 해변 -2 _2160p_30fps_prores422,"['여행', '바다', '해변', '모래', '바닷가', '갯벌', '생태', '변산', '서해안', '체험']",False,False
dataset1,1317,환상1,"['그림', '색깔', '배경', '알록', '달록', '아트', '추상', '색채', '디지털아트']",False,False
dataset1,1320,20210724_감정_권미정_부끄럽다,"['인물', '감정', '소녀', '헉', '볼', '부끄러운', '숨다', '숨는', '감싸는', '어머', '어머나', '힝', '으앙', '부끄', '부끄러워', '수줍', '수줍은', '수줍음']",False,False
dataset1,1321,병원 아이콘,"['의료', '병원', '그린스크린', '구급차', '앰뷸런스']",True,True
dataset1,1324,20210912_장소_망원한강공원_한강변을 구경하는 여자 픽스샷 2,['장소'],False,False
dataset1,1325,20210910_장소_용담해안도로_노을지는 바다3,['장소'],False,False
dataset1,1326,제주도 풍차해변도로,"['dronelife_sun', '전기', '바다', '발전', '재생', '에너지', '제주도', '환경', '친환경', '제주', '해변', '풍력', '풍력발전', '드론', '발전소', '신재생', '풍차', '해변도로']",False,False
dataset1,1328,(드론) 인천 송도_해돋이공원(2),"['풍경', '자연', '공원', '인천', '드론', '드론샷', '드론뷰', '송도', '해돋이공원']",False,False
dataset1,1329,용양봉저정공원_동작구_한강 (8),"['도시', '서울', '빌딩', '야경', '한강', '타임랩스', '대교', '용양봉저정공원', '동작구']",False,False
dataset1,1330,20210919_장소_조천_노을빛에 물든 와산리(드론),"['빛', '장소', '햇살', '노을', '아침', '광선', '드론', '희망', '다짐', '낭만', '새로운', '조천', '노을빛', '빛줄기', '와산리', '와산']",False,False
dataset1,1335,강릉 선교장,"['전통', '한옥', '문화재', '조선', '강릉', '정원', '목조', '조상', '강원도', '스테이', '주택', '사대부', '선비']",False,False
dataset1,1336,20210724_소통_문정수,"['김보미_상담하다', '인물', '그린스크린', '소통', '여자', '대화', '남자', '해결', '크로마키', '고민', '상담', '걱정']",False,True
dataset1,1337,무음모드에서 벨소리 모드로 변경,"['음향', '그린스크린', '아이폰', '컴퓨터', '핸드폰', '조절', '모션그래픽', '소리', '사운드', '맥', '맥북', '볼륨', '벨소리', '음량', 'ON', 'UI', '작게']",True,True
dataset1,1338,카페산_단양_패러글라이딩,"['패러글라이딩', '단양군', '카페산']",False,False
dataset1,1339,20210725_감정_엄기영_충격받다,"['인물', '그린스크린', '충격', '놀람', '감정', '눈치', '남자', '크로마키', '삿대질', '손가락질', '비밀']",False,True
dataset1,1340,211005_문화_서울시 랜드마크 동상,"['사대문_동대문천장틸업샷', '문화', '한옥', '문화재', '건물', '문', '금색', '서울', '랜드마크', '동상', '역사', '용', '금', '서울시', '금빛', '게이트', '사대문', '고궁', '천장', '궁궐', '금붙이', '수문', '통로', '대문', '동대문']",False,False
dataset1,1341,인트로,"['감성', '트랜지션', '유튜브', '인트로', '아웃트로', 'SNS', '음식', '요리', '계란', '프레임', '프리뷰', '하이라이트', '후라이', '프라이', '달걀']",True,False
dataset1,1342,헤어드라이기 두개로 머리 말리는 미용사들,"['인물', '직업', '헤어', '디자이너', '헤어디자이너', '미용사', '드라이기', '드라이어', '헤어드라이기', '한국', '영상']",False,False
dataset1,1344,카드뉴스,"['그린스크린', '스티커', '손', '카드', '뉴스', '카드뉴스']",True,True
dataset1,1345,숲,"['한옥', '한국', '마을', '나무', '산#3', '나무', '한옥', '한국', '풍경', '마을', '숲', '배경', '파란', '산', '푸른', '여유', '넓은', '넓다', '여유로운']",False,False
dataset1,1346,염전 곰소 드론 -11 _2160p_30fps_prores422,"['바다', '농사', '드론', '갯벌', '염전', '곰소', '소금', '바닷물', '천일염', '서해안', '신안']",False,False
dataset1,1347,20210724_감정_이수민_안심하다,"['인물', '그린스크린', '사람', '감정', '남자', '크로마키', '다행', '휴우', '휴', '안심']",False,True
dataset1,1348,211005_문화_문화서울역~보신각_흥인지문 공원 픽스샷,"['문화', '한국', '문화재', '서울', '공원', '성곽', '성', '서울역', '보신각', '흥인지문', '도성', '만리장성']",False,False
dataset1,1349,20210905_장소_공원_인천 드림파크00001,"['나무', '숲', '장소', '공원', '조경', '인천', '드론', '드림파크']",False,False
dataset1,1350,짜장면01_slog3 보정_FHD_60P_충남서천_중국집_10bit,"['인물', '손', '음식', '섞다', '요리', '젓가락', '식당', '소스', '식사', '중국집', 'slog-3', '중국음식', '중화', '중화요리', '짜장면', '중국', '비비다', '짜장']",False,False
dataset1,1353,화이팅,"['사람', '비즈니스', '모션그래픽', '회사', '일러스트', '남자', '네명', '도전', '동료', '손들기', '직장', '직장인', '회사원', '열정', '자신감', '젊음', '팀워크', '파이팅', '활력']",True,False
dataset1,1355,제주 바다 섭지코지(제주 섭지코지),"['자연', '여행', '바다', '제주도', '초록', '환경', '친환경', '제주', '해변', '푸른', '드론', '드론샷', '드론뷰', '섭지코지']",False,False
dataset1,1356,20210724_제스처_김보미_금지하다,"['인물', '그린스크린', '노', '제스쳐', '금지', '절대', '안돼', '크로마키', '싫어', '방지', 'no', '사양', '노우']",False,True
dataset1,1357,211026_문화_음식_삼겹살 픽스샷,"['문화', '음식', '요리', '고기', '바베큐', '그릴', '캠핑', 'BBQ', '삼겹살', '양송이', '버섯', '구이']",False,False
dataset1,1358,호랑이,"['전통', '문화', '풍경', '달', '동물', '복', '2022', '임인년', '호랑이', '새해', '새해복', '십이지신', '십이간지', '어흥', '명절', '설']",True,False
dataset1,1360,20210724_제스처_김보미_캔을 따다,"['인물', '손', '뚜껑', '손가락', '제스쳐', '콜라', '탄산', '제스처', '캔', '탄산음료']",False,False
dataset1,1361,물이 흐르는 화장실 욕실 벽 타일을 청소용 솔로 닦는 사람 손,"['인물', '영상', '샤워', '칫솔', '손', '행동', '물', '청소', '장소', '화장실', '욕실', '닦기', '닦다', '벽', '문지르기', '문지르는', '타일', '솔', '문지르다', '닦는']",False,False
